datos_a§o;clase_inmueble;distrito_cod;distrito_nombre;barrio_cod;barrio_nombre;uso_cod;uso_deno;inmuebles_barrio;a§o_cons_medio;sup_cons_barrio;sup_cons_media;sup_suelo_barrio;sup_suelo_media;val_cat_barrio;val_cat_medio
2015;UR;13;Puente de Vallecas;136;NUMANCIA;O;Oficinas;115;1.971;18.450;160;;;16.281.221,89;141.575,84
2015;UR;13;Puente de Vallecas;136;NUMANCIA;P;Edificio Singular;6;1.973;10.803;1.800;;;8.346.208,95;1.391.034,82
2015;UR;13;Puente de Vallecas;136;NUMANCIA;R;Religioso;11;1.975;3.270;297;;;3.127.867,89;284.351,63
2015;UR;13;Puente de Vallecas;136;NUMANCIA;T;Espect†culos;1;1.955;1.938;1.938;;;1.342.343,40;1.342.343,40
2015;UR;13;Puente de Vallecas;136;NUMANCIA;V;Residencial;20.096;1.971;1.699.104;85;;;1.516.870.828,85;75.481,23
2015;UR;13;Puente de Vallecas;136;NUMANCIA;Y;Sanidad y Beneficencia;17;1.985;48.982;2.881;;;48.329.017,35;2.842.883,37
2015;UR;14;Moratalaz;141;PAVONES;A;AlmacÇn-Estacionamiento;206;1.996;6.444;31;;;2.182.521,13;10.594,76
2015;UR;14;Moratalaz;141;PAVONES;C;Comercial;201;1.977;16.390;82;;;16.197.392,85;80.584,04
2015;UR;14;Moratalaz;141;PAVONES;E;Cultural;9;1.988;61.400;6.822;;;60.424.732,59;6.713.859,18
2015;UR;14;Moratalaz;141;PAVONES;G;Ocio y Hosteler°a;4;1.975;635;159;;;653.059,40;163.264,85
2015;UR;14;Moratalaz;141;PAVONES;I;Industrial;4;1.983;4.541;1.135;;;2.959.633,81;739.908,45
2015;UR;14;Moratalaz;141;PAVONES;K;Deportivo;4;1.987;44.937;11.234;;;26.728.176,44;6.682.044,11
2015;UR;14;Moratalaz;141;PAVONES;M;Suelos sin edificar, obras de urbanizaci¢n y jardiner°a;9;;;;198.106;22.012;6.296.132,00;699.570,22
2015;UR;14;Moratalaz;141;PAVONES;O;Oficinas;36;1.980;2.701;75;;;2.815.393,90;78.205,39
2015;UR;14;Moratalaz;141;PAVONES;P;Edificio Singular;2;2.002;11.697;5.848;;;13.052.313,51;6.526.156,76
2015;UR;14;Moratalaz;141;PAVONES;R;Religioso;1;1.972;1.041;1.041;;;740.161,02;740.161,02
2015;UR;14;Moratalaz;141;PAVONES;V;Residencial;3.557;1.979;375.301;106;;;363.864.029,06;102.295,20
2015;UR;14;Moratalaz;141;PAVONES;Y;Sanidad y Beneficencia;11;1.988;56.011;5.092;;;58.992.652,40;5.362.968,40
2015;UR;14;Moratalaz;142;HORCAJO;A;AlmacÇn-Estacionamiento;1.079;2.000;36.842;34;;;12.456.892,52;11.544,85
2015;UR;14;Moratalaz;142;HORCAJO;C;Comercial;107;1.999;10.528;98;;;13.132.721,75;122.735,72
2015;UR;14;Moratalaz;142;HORCAJO;K;Deportivo;2;2.011;6.948;3.474;;;2.153.945,00;1.076.972,50
2015;UR;14;Moratalaz;142;HORCAJO;M;Suelos sin edificar, obras de urbanizaci¢n y jardiner°a;6;;;;278.617;46.436;10.274.120,00;1.712.353,33
2015;UR;14;Moratalaz;142;HORCAJO;O;Oficinas;3;2.002;285;95;;;326.125,60;108.708,53
2015;UR;14;Moratalaz;142;HORCAJO;V;Residencial;2.410;1.999;337.586;140;;;337.573.934,59;140.072,17
2015;UR;14;Moratalaz;143;MARROQUINA;A;AlmacÇn-Estacionamiento;2.472;1.987;167.878;68;;;42.533.249,09;17.206,01
2015;UR;14;Moratalaz;143;MARROQUINA;C;Comercial;784;1.975;64.660;82;;;66.458.042,13;84.767,91
2015;UR;14;Moratalaz;143;MARROQUINA;E;Cultural;12;1.982;81.688;6.807;;;78.216.394,98;6.518.032,92
2015;UR;14;Moratalaz;143;MARROQUINA;G;Ocio y Hosteler°a;1;1.998;50;50;;;54.670,00;54.670,00
2015;UR;14;Moratalaz;143;MARROQUINA;I;Industrial;24;1.980;14.471;603;;;6.660.793,26;277.533,05
2015;UR;14;Moratalaz;143;MARROQUINA;K;Deportivo;13;1.981;25.518;1.963;;;20.106.750,60;1.546.673,12
2015;UR;14;Moratalaz;143;MARROQUINA;M;Suelos sin edificar, obras de urbanizaci¢n y jardiner°a;5;;;;605.080;121.016;6.764.559,00;1.352.911,80
2015;UR;14;Moratalaz;143;MARROQUINA;O;Oficinas;85;1.973;6.507;77;;;6.545.098,63;77.001,16
2015;UR;14;Moratalaz;143;MARROQUINA;R;Religioso;3;1.974;2.794;931;;;2.421.459,67;807.153,22
2015;UR;14;Moratalaz;143;MARROQUINA;V;Residencial;11.866;1.976;1.165.386;98;;;1.192.599.999,46;100.505,65
2015;UR;14;Moratalaz;143;MARROQUINA;Y;Sanidad y Beneficencia;8;1.983;11.312;1.414;;;12.390.313,77;1.548.789,22
2015;UR;14;Moratalaz;144;MEDIA LEGUA;A;AlmacÇn-Estacionamiento;1.407;1.984;173.632;123;;;46.383.675,23;32.966,36
2015;UR;14;Moratalaz;144;MEDIA LEGUA;C;Comercial;401;1.976;68.249;170;;;86.608.321,03;215.980,85
2015;UR;14;Moratalaz;144;MEDIA LEGUA;E;Cultural;7;1.982;25.446;3.635;;;21.337.322,78;3.048.188,97
2015;UR;14;Moratalaz;144;MEDIA LEGUA;G;Ocio y Hosteler°a;1;1.994;1.418;1.418;;;1.576.291,78;1.576.291,78
2015;UR;14;Moratalaz;144;MEDIA LEGUA;I;Industrial;13;1.970;2.892;222;;;1.875.295,18;144.253,48
2015;UR;14;Moratalaz;144;MEDIA LEGUA;K;Deportivo;6;1.984;53.741;8.957;;;33.750.114,68;5.625.019,11
2015;UR;14;Moratalaz;144;MEDIA LEGUA;M;Suelos sin edificar, obras de urbanizaci¢n y jardiner°a;9;;;;30.139;3.349;13.791.616,00;1.532.401,78
2015;UR;14;Moratalaz;144;MEDIA LEGUA;O;Oficinas;77;1.977;8.542;111;;;10.127.241,48;131.522,62
2015;UR;14;Moratalaz;144;MEDIA LEGUA;R;Religioso;3;1.973;4.111;1.370;;;3.773.422,23;1.257.807,41
2015;UR;14;Moratalaz;144;MEDIA LEGUA;V;Residencial;7.996;1.975;788.077;99;;;827.331.920,17;103.468,22
2015;UR;14;Moratalaz;144;MEDIA LEGUA;Y;Sanidad y Beneficencia;6;1.980;17.888;2.981;;;17.146.737,54;2.857.789,59
2015;UR;14;Moratalaz;145;FONTARR‡N;A;AlmacÇn-Estacionamiento;109;1.973;77.565;712;;;19.693.080,49;180.670,46
2015;UR;14;Moratalaz;145;FONTARR‡N;C;Comercial;259;1.966;23.999;93;;;22.223.857,64;85.806,40
2015;UR;14;Moratalaz;145;FONTARR‡N;E;Cultural;9;1.966;26.626;2.958;;;19.693.752,79;2.188.194,75
2015;UR;14;Moratalaz;145;FONTARR‡N;G;Ocio y Hosteler°a;1;1.991;50;50;;;60.725,00;60.725,00
2015;UR;14;Moratalaz;145;FONTARR‡N;I;Industrial;14;1.967;1.864;133;;;1.088.746,17;77.767,58
2015;UR;14;Moratalaz;145;FONTARR‡N;K;Deportivo;12;1.970;7.981;665;;;4.773.247,01;397.770,58
2015;UR;14;Moratalaz;145;FONTARR‡N;M;Suelos sin edificar, obras de urbanizaci¢n y jardiner°a;7;;;;77.983;11.140;574.172,00;82.024,57
2015;UR;14;Moratalaz;145;FONTARR‡N;O;Oficinas;36;1.967;4.311;120;;;3.532.532,68;98.125,91
2015;UR;14;Moratalaz;145;FONTARR‡N;P;Edificio Singular;1;1.960;22.666;22.666;;;15.077.457,29;15.077.457,29
2015;UR;14;Moratalaz;145;FONTARR‡N;R;Religioso;1;1.975;677;677;;;571.353,44;571.353,44
2015;UR;14;Moratalaz;145;FONTARR‡N;V;Residencial;7.821;1.967;645.545;83;;;567.889.115,16;72.610,81
2015;UR;14;Moratalaz;145;FONTARR‡N;Y;Sanidad y Beneficencia;2;1.972;3.525;1.762;;;2.779.518,07;1.389.759,04
2015;UR;14;Moratalaz;146;VINATEROS;A;AlmacÇn-Estacionamiento;97;1.982;38.172;394;;;9.061.184,20;93.414,27
2015;UR;14;Moratalaz;146;VINATEROS;C;Comercial;244;1.968;21.715;89;;;20.758.307,57;85.075,03
2015;UR;14;Moratalaz;146;VINATEROS;E;Cultural;4;1.976;16.751;4.188;;;13.327.281,59;3.331.820,40
2015;UR;14;Moratalaz;146;VINATEROS;G;Ocio y Hosteler°a;1;1.974;48;48;;;54.552,96;54.552,96
2015;UR;14;Moratalaz;146;VINATEROS;I;Industrial;3;1.961;139;46;;;73.496,43;24.498,81
2015;UR;14;Moratalaz;146;VINATEROS;K;Deportivo;2;1.990;2.330;1.165;;;1.486.599,53;743.299,76
2015;UR;14;Moratalaz;146;VINATEROS;M;Suelos sin edificar, obras de urbanizaci¢n y jardiner°a;4;;;;6.907;1.727;2.158.320,00;539.580,00
2015;UR;14;Moratalaz;146;VINATEROS;O;Oficinas;17;1.964;2.885;170;;;2.191.556,60;128.915,09
2015;UR;14;Moratalaz;146;VINATEROS;R;Religioso;3;1.989;2.766;922;;;2.404.696,81;801.565,60
2015;UR;14;Moratalaz;146;VINATEROS;V;Residencial;8.205;1.966;637.716;78;;;624.032.864,79;76.055,19
2015;UR;14;Moratalaz;146;VINATEROS;Y;Sanidad y Beneficencia;2;1.998;5.518;2.759;;;5.774.131,51;2.887.065,76
2015;UR;15;Ciudad Lineal;151;VENTAS;A;AlmacÇn-Estacionamiento;4.753;1.981;278.462;59;;;101.147.729,29;21.280,82
2015;UR;15;Ciudad Lineal;151;VENTAS;C;Comercial;1.441;1.965;131.809;91;;;155.719.174,93;108.063,27
2015;UR;15;Ciudad Lineal;151;VENTAS;E;Cultural;12;1.966;54.134;4.511;;;43.377.442,52;3.614.786,88
2015;UR;15;Ciudad Lineal;151;VENTAS;G;Ocio y Hosteler°a;3;1.962;1.384;461;;;1.088.527,73;362.842,58
2015;UR;15;Ciudad Lineal;151;VENTAS;I;Industrial;217;1.966;74.535;343;;;86.001.820,80;396.321,75
2015;UR;15;Ciudad Lineal;151;VENTAS;K;Deportivo;8;1.984;26.601;3.325;;;16.509.339,60;2.063.667,45
2015;UR;15;Ciudad Lineal;151;VENTAS;M;Suelos sin edificar, obras de urbanizaci¢n y jardiner°a;71;;;;351.216;4.947;15.106.832,40;212.772,29
2015;UR;15;Ciudad Lineal;151;VENTAS;O;Oficinas;224;1.971;27.855;124;;;28.137.500,99;125.613,84
2015;UR;15;Ciudad Lineal;151;VENTAS;P;Edificio Singular;2;1.995;182;91;;;180.990,46;90.495,23
2015;UR;15;Ciudad Lineal;151;VENTAS;R;Religioso;14;1.962;1.197.542;85.539;;;229.118.499,44;16.365.607,10
2015;UR;15;Ciudad Lineal;151;VENTAS;V;Residencial;23.140;1.967;1.789.482;77;;;1.819.742.878,53;78.640,57
2015;UR;15;Ciudad Lineal;151;VENTAS;Y;Sanidad y Beneficencia;6;1.992;8.057;1.343;;;8.569.763,57;1.428.293,93
2015;UR;15;Ciudad Lineal;152;PUEBLO NUEVO;A;AlmacÇn-Estacionamiento;8.058;1.983;423.526;53;;;143.126.625,95;17.762,05
2015;UR;15;Ciudad Lineal;152;PUEBLO NUEVO;C;Comercial;2.137;1.974;234.415;110;;;312.136.534,85;146.062,96
2015;UR;15;Ciudad Lineal;152;PUEBLO NUEVO;E;Cultural;17;1.971;72.267;4.251;;;58.132.668,13;3.419.568,71
2015;UR;15;Ciudad Lineal;152;PUEBLO NUEVO;G;Ocio y Hosteler°a;3;1.972;11.435;3.812;;;11.840.074,17;3.946.691,39
2015;UR;15;Ciudad Lineal;152;PUEBLO NUEVO;I;Industrial;204;1.969;49.791;244;;;33.006.800,86;161.798,04
2015;UR;15;Ciudad Lineal;152;PUEBLO NUEVO;K;Deportivo;11;1.974;16.783;1.526;;;13.257.504,98;1.205.227,73
2015;UR;15;Ciudad Lineal;152;PUEBLO NUEVO;M;Suelos sin edificar, obras de urbanizaci¢n y jardiner°a;76;;;;231.601;3.047;48.083.703,24;632.680,31
2015;UR;15;Ciudad Lineal;152;PUEBLO NUEVO;O;Oficinas;266;1.973;30.241;114;;;31.251.415,58;117.486,52
2015;UR;15;Ciudad Lineal;152;PUEBLO NUEVO;P;Edificio Singular;2;1.996;10.926;5.463;;;12.102.759,34;6.051.379,67
2015;UR;15;Ciudad Lineal;152;PUEBLO NUEVO;R;Religioso;18;1.977;39.522;2.196;;;17.110.855,22;950.603,07
2015;UR;15;Ciudad Lineal;152;PUEBLO NUEVO;V;Residencial;27.254;1.973;2.259.160;83;;;2.283.716.026,03;83.793,79
2015;UR;15;Ciudad Lineal;152;PUEBLO NUEVO;Y;Sanidad y Beneficencia;8;1.994;29.075;3.634;;;30.743.470,61;3.842.933,83
2015;UR;15;Ciudad Lineal;153;QUINTANA;A;AlmacÇn-Estacionamiento;2.985;1.986;147.038;49;;;67.216.853,35;22.518,21
2015;UR;15;Ciudad Lineal;153;QUINTANA;C;Comercial;1.371;1.965;147.997;108;;;205.046.257,21;149.559,63
2015;UR;15;Ciudad Lineal;153;QUINTANA;E;Cultural;40;1.961;48.968;1.224;;;46.138.549,40;1.153.463,73
2015;UR;15;Ciudad Lineal;153;QUINTANA;G;Ocio y Hosteler°a;2;1.980;3.113;1.556;;;3.857.116,96;1.928.558,48
2015;UR;15;Ciudad Lineal;153;QUINTANA;I;Industrial;104;1.963;17.059;164;;;15.085.199,07;145.049,99
2015;UR;15;Ciudad Lineal;153;QUINTANA;K;Deportivo;50;1.967;2.936;59;;;2.859.817,87;57.196,36
2015;UR;15;Ciudad Lineal;153;QUINTANA;M;Suelos sin edificar, obras de urbanizaci¢n y jardiner°a;10;;;;4.394;439;2.135.273,45;213.527,35
2015;UR;15;Ciudad Lineal;153;QUINTANA;O;Oficinas;130;1.969;19.823;152;;;22.522.863,59;173.252,80
2015;UR;15;Ciudad Lineal;153;QUINTANA;R;Religioso;4;1.945;2.698;674;;;2.092.976,01;523.244,00
2015;UR;15;Ciudad Lineal;153;QUINTANA;T;Espect†culos;2;1.970;216;108;;;256.001,17;128.000,58
2015;UR;15;Ciudad Lineal;153;QUINTANA;V;Residencial;12.050;1.965;974.189;81;;;1.082.853.758,82;89.863,38
2015;UR;15;Ciudad Lineal;153;QUINTANA;Y;Sanidad y Beneficencia;9;1.961;8.655;962;;;10.180.873,57;1.131.208,17
2015;UR;15;Ciudad Lineal;154;CONCEPCION;A;AlmacÇn-Estacionamiento;2.401;1.990;158.198;66;;;66.646.228,77;27.757,70
2015;UR;15;Ciudad Lineal;154;CONCEPCION;C;Comercial;1.032;1.963;145.404;141;;;155.634.088,80;150.808,23
2015;UR;15;Ciudad Lineal;154;CONCEPCION;E;Cultural;7;1.974;11.296;1.614;;;10.192.078,92;1.456.011,27
2015;UR;15;Ciudad Lineal;154;CONCEPCION;G;Ocio y Hosteler°a;87;1.999;15.314;176;;;22.494.575,00;258.558,33
2015;UR;15;Ciudad Lineal;154;CONCEPCION;I;Industrial;24;1.965;7.153;298;;;6.445.300,01;268.554,17
2015;UR;15;Ciudad Lineal;154;CONCEPCION;K;Deportivo;8;1.970;33.668;4.208;;;14.945.840,90;1.868.230,11
2015;UR;15;Ciudad Lineal;154;CONCEPCION;M;Suelos sin edificar, obras de urbanizaci¢n y jardiner°a;19;;;;23.490;1.236;8.233.192,10;433.325,90
2015;UR;15;Ciudad Lineal;154;CONCEPCION;O;Oficinas;178;1.972;38.817;218;;;52.859.175,03;296.961,66
2015;UR;15;Ciudad Lineal;154;CONCEPCION;R;Religioso;3;1.970;5.899;1.966;;;5.398.976,23;1.799.658,74
2015;UR;15;Ciudad Lineal;154;CONCEPCION;T;Espect†culos;2;1.976;4.471;2.236;;;3.805.135,84;1.902.567,92
2015;UR;15;Ciudad Lineal;154;CONCEPCION;V;Residencial;10.785;1.964;969.762;90;;;1.064.288.768,58;98.682,32
2015;UR;15;Ciudad Lineal;154;CONCEPCION;Y;Sanidad y Beneficencia;14;1.980;6.399;457;;;14.285.833,62;1.020.416,69
2015;UR;15;Ciudad Lineal;155;SAN PASCUAL;A;AlmacÇn-Estacionamiento;2.538;1.982;130.492;51;;;52.690.602,75;20.760,68
2015;UR;15;Ciudad Lineal;155;SAN PASCUAL;C;Comercial;529;1.974;46.185;87;;;53.345.135,32;100.841,47
2015;UR;15;Ciudad Lineal;155;SAN PASCUAL;E;Cultural;15;1.969;51.576;3.438;;;47.050.501,40;3.136.700,09
2015;UR;15;Ciudad Lineal;155;SAN PASCUAL;G;Ocio y Hosteler°a;2;1.995;31.238;15.619;;;39.403.722,19;19.701.861,10
2015;UR;15;Ciudad Lineal;155;SAN PASCUAL;I;Industrial;46;1.971;10.275;223;;;6.625.488,69;144.032,36
2015;UR;15;Ciudad Lineal;155;SAN PASCUAL;K;Deportivo;4;1.993;7.278;1.820;;;5.607.295,03;1.401.823,76
2015;UR;15;Ciudad Lineal;155;SAN PASCUAL;M;Suelos sin edificar, obras de urbanizaci¢n y jardiner°a;5;;;;14.563;2.913;1.619.531,50;323.906,30
2015;UR;15;Ciudad Lineal;155;SAN PASCUAL;O;Oficinas;111;1.982;310.578;2.798;;;425.524.317,13;3.833.552,41
2015;UR;15;Ciudad Lineal;155;SAN PASCUAL;P;Edificio Singular;4;1.971;68.956;17.239;;;72.431.077,99;18.107.769,50
2015;UR;15;Ciudad Lineal;155;SAN PASCUAL;R;Religioso;3;1.983;19.428;6.476;;;19.832.258,99;6.610.753,00
2015;UR;15;Ciudad Lineal;155;SAN PASCUAL;V;Residencial;8.968;1.976;882.112;98;;;1.065.144.381,62;118.771,68
2015;UR;15;Ciudad Lineal;155;SAN PASCUAL;Y;Sanidad y Beneficencia;9;1.983;17.989;1.999;;;21.589.723,86;2.398.858,21
2015;UR;15;Ciudad Lineal;156;SAN JUAN BAUTISTA;A;AlmacÇn-Estacionamiento;4.777;1.990;216.293;45;;;108.655.138,30;22.745,48
2015;UR;15;Ciudad Lineal;156;SAN JUAN BAUTISTA;C;Comercial;364;1.982;43.600;120;;;87.356.745,63;239.991,06
2015;UR;15;Ciudad Lineal;156;SAN JUAN BAUTISTA;E;Cultural;10;1.980;36.274;3.627;;;38.438.611,24;3.843.861,12
2015;UR;15;Ciudad Lineal;156;SAN JUAN BAUTISTA;G;Ocio y Hosteler°a;8;1.991;25.880;3.235;;;42.003.925,44;5.250.490,68
2015;UR;15;Ciudad Lineal;156;SAN JUAN BAUTISTA;I;Industrial;15;1.983;1.135;76;;;982.493,69;65.499,58
2015;UR;15;Ciudad Lineal;156;SAN JUAN BAUTISTA;K;Deportivo;12;1.980;16.935;1.411;;;12.719.913,87;1.059.992,82
2015;UR;15;Ciudad Lineal;156;SAN JUAN BAUTISTA;M;Suelos sin edificar, obras de urbanizaci¢n y jardiner°a;10;;;;19.689;1.969;7.550.173,00;755.017,30
2015;UR;15;Ciudad Lineal;156;SAN JUAN BAUTISTA;O;Oficinas;265;1.986;270.179;1.020;;;431.578.970,58;1.628.599,89
2015;UR;15;Ciudad Lineal;156;SAN JUAN BAUTISTA;P;Edificio Singular;2;1.982;4.326;2.163;;;5.473.101,90;2.736.550,95
2015;UR;15;Ciudad Lineal;156;SAN JUAN BAUTISTA;R;Religioso;5;1.977;10.919;2.184;;;10.443.582,52;2.088.716,50
2015;UR;15;Ciudad Lineal;156;SAN JUAN BAUTISTA;V;Residencial;5.843;1.982;734.339;126;;;986.117.431,14;168.769,03
2015;UR;15;Ciudad Lineal;156;SAN JUAN BAUTISTA;Y;Sanidad y Beneficencia;11;1.978;39.163;3.560;;;50.843.421,16;4.622.129,20
2015;UR;15;Ciudad Lineal;157;COLINA;A;AlmacÇn-Estacionamiento;1.820;1.986;79.106;43;;;40.250.512,14;22.115,67
2015;UR;15;Ciudad Lineal;157;COLINA;C;Comercial;209;1.975;29.437;141;;;46.175.014,01;220.933,08
2015;UR;15;Ciudad Lineal;157;COLINA;E;Cultural;9;1.972;42.783;4.754;;;50.130.805,66;5.570.089,52
